SalesOrderID	RevisionNumber	OrderDate	DueDate	ShipDate	Status	OnlineOrderFlag	SalesOrderNumber	PurchaseOrderNumber	AccountNumber	CustomerID	SalesPersonID	TerritoryID	BillToAddressID	ShipToAddressID	ShipMethodID	CreditCardID	CreditCardApprovalCode	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	Comment	rowguid	ModifiedDate
43701	8	2011-05-31 00:00:00.000	2011-06-12 00:00:00.000	2011-06-07 00:00:00.000	5	1	SO43701	NULL	10-4030-011003	11003	NULL	9	20425	20425	1	11150	335093Vi57504	2	3399.99	271.9992	84.9998	3756.989	NULL	4B3A130D-02AE-47AA-A91E-726B39440613	2011-06-07 00:00:00.000
43702	8	2011-06-01 00:00:00.000	2011-06-13 00:00:00.000	2011-06-08 00:00:00.000	5	1	SO43702	NULL	10-4030-027645	27645	NULL	4	22584	22584	1	8087	1230194Vi41919	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	9310C7F0-9A84-4CE9-BE08-F700FB1AADF7	2011-06-08 00:00:00.000
43703	8	2011-06-01 00:00:00.000	2011-06-13 00:00:00.000	2011-06-08 00:00:00.000	5	1	SO43703	NULL	10-4030-016624	16624	NULL	9	23967	23967	1	9497	1234632Vi48985	15	3578.27	286.2616	89.4568	3953.9884	NULL	CC630723-57F1-4E59-B1EF-BF77930B3906	2011-06-08 00:00:00.000
43704	8	2011-06-01 00:00:00.000	2011-06-13 00:00:00.000	2011-06-08 00:00:00.000	5	1	SO43704	NULL	10-4030-011005	11005	NULL	9	16025	16025	1	1988	835095Vi10342	15	3374.99	269.9992	84.3748	3729.364	NULL	B09AF2D1-243D-444F-9784-FCFCEB3FBB0A	2011-06-08 00:00:00.000
43705	8	2011-06-01 00:00:00.000	2011-06-13 00:00:00.000	2011-06-08 00:00:00.000	5	1	SO43705	NULL	10-4030-011011	11011	NULL	9	27345	27345	1	7205	1035101Vi37381	15	3399.99	271.9992	84.9998	3756.989	NULL	17A0EDE6-6F1A-419D-BCF9-3638B79166D0	2011-06-08 00:00:00.000
43706	8	2011-06-02 00:00:00.000	2011-06-14 00:00:00.000	2011-06-09 00:00:00.000	5	1	SO43706	NULL	10-4030-027621	27621	NULL	4	13264	13264	1	10912	230189Vi56258	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	F02C4CB6-A5B5-4CE4-9473-CB084E383196	2011-06-09 00:00:00.000
43707	8	2011-06-02 00:00:00.000	2011-06-14 00:00:00.000	2011-06-09 00:00:00.000	5	1	SO43707	NULL	10-4030-027616	27616	NULL	4	20923	20923	1	19069	230298Vi99064	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	0DA77D6E-223E-4BC6-A2ED-43B387692C68	2011-06-09 00:00:00.000
43708	8	2011-06-02 00:00:00.000	2011-06-14 00:00:00.000	2011-06-09 00:00:00.000	5	1	SO43708	NULL	10-4030-020042	20042	NULL	10	18427	18427	1	4369	130402Vi22912	35	699.0982	55.9279	17.4775	772.5036	NULL	C9743A57-08A7-4494-A4BF-4B226C0B35EC	2011-06-09 00:00:00.000
43709	8	2011-06-02 00:00:00.000	2011-06-14 00:00:00.000	2011-06-09 00:00:00.000	5	1	SO43709	NULL	10-4030-016351	16351	NULL	9	13951	13951	1	15524	1034602Vi80214	28	3578.27	286.2616	89.4568	3953.9884	NULL	5AA25D99-4CA5-4C80-BBB7-3D97664E2A80	2011-06-09 00:00:00.000
43710	8	2011-06-02 00:00:00.000	2011-06-14 00:00:00.000	2011-06-09 00:00:00.000	5	1	SO43710	NULL	10-4030-016517	16517	NULL	9	25446	25446	1	5764	1134614Vi30135	28	3578.27	286.2616	89.4568	3953.9884	NULL	22220985-4182-4C6F-AE48-E920F72F6095	2011-06-09 00:00:00.000
43711	8	2011-06-03 00:00:00.000	2011-06-15 00:00:00.000	2011-06-10 00:00:00.000	5	1	SO43711	NULL	10-4030-027606	27606	NULL	1	18404	18404	1	3043	430293Vi16007	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	C8651CC4-7BF4-4013-94B2-2EA9FEAAC442	2011-06-10 00:00:00.000
43712	8	2011-06-03 00:00:00.000	2011-06-15 00:00:00.000	2011-06-10 00:00:00.000	5	1	SO43712	NULL	10-4030-013513	13513	NULL	8	21867	21867	1	6213	1231128Vi32292	45	3578.27	286.2616	89.4568	3953.9884	NULL	725C5DFE-6EAA-43E3-9571-2B99692DF51D	2011-06-10 00:00:00.000
43713	8	2011-06-04 00:00:00.000	2011-06-16 00:00:00.000	2011-06-11 00:00:00.000	5	1	SO43713	NULL	10-4030-027601	27601	NULL	4	11855	11855	1	16570	830288Vi85808	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	9DE30294-9066-4988-A3AD-09A0713348E5	2011-06-11 00:00:00.000
43714	8	2011-06-04 00:00:00.000	2011-06-16 00:00:00.000	2011-06-11 00:00:00.000	5	1	SO43714	NULL	10-4030-013591	13591	NULL	10	15169	15169	1	15963	1031124Vi82522	61	3578.27	286.2616	89.4568	3953.9884	NULL	40659773-9CE3-4214-9886-C9DE75E40274	2011-06-11 00:00:00.000
43715	8	2011-06-04 00:00:00.000	2011-06-16 00:00:00.000	2011-06-11 00:00:00.000	5	1	SO43715	NULL	10-4030-016483	16483	NULL	9	28213	28213	1	7985	1134605Vi41375	54	3578.27	286.2616	89.4568	3953.9884	NULL	36C19607-CC19-4CC0-8EA7-C16A6CC747DD	2011-06-11 00:00:00.000
43716	8	2011-06-04 00:00:00.000	2011-06-16 00:00:00.000	2011-06-11 00:00:00.000	5	1	SO43716	NULL	10-4030-016529	16529	NULL	9	23557	23557	1	5873	534626Vi30635	54	3578.27	286.2616	89.4568	3953.9884	NULL	92D7B8BF-071B-478E-A330-DEC813C635F9	2011-06-11 00:00:00.000
43717	8	2011-06-04 00:00:00.000	2011-06-16 00:00:00.000	2011-06-11 00:00:00.000	5	1	SO43717	NULL	10-4030-025249	25249	NULL	9	11809	11809	1	5700	1235425Vi29858	54	699.0982	55.9279	17.4775	772.5036	NULL	8CF612EF-31B8-4A57-8E57-5C62D48A0944	2011-06-11 00:00:00.000
43718	8	2011-06-05 00:00:00.000	2011-06-17 00:00:00.000	2011-06-12 00:00:00.000	5	1	SO43718	NULL	10-4030-027668	27668	NULL	1	25346	25346	1	3049	530203Vi16052	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	877141F0-4AE7-4FB3-B9E0-3CA2CC1A20C9	2011-06-12 00:00:00.000
43719	8	2011-06-05 00:00:00.000	2011-06-17 00:00:00.000	2011-06-12 00:00:00.000	5	1	SO43719	NULL	10-4030-027612	27612	NULL	4	13854	13854	1	5998	1130295Vi31203	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	BF5155EB-C5BE-4245-8FC4-F801DB5B052D	2011-06-12 00:00:00.000
43720	8	2011-06-05 00:00:00.000	2011-06-17 00:00:00.000	2011-06-12 00:00:00.000	5	1	SO43720	NULL	10-4030-013264	13264	NULL	8	18584	18584	1	2765	831105Vi14399	71	3578.27	286.2616	89.4568	3953.9884	NULL	8832376E-105B-4696-8BB4-E6EC1AA20219	2011-06-12 00:00:00.000
43721	8	2011-06-05 00:00:00.000	2011-06-17 00:00:00.000	2011-06-12 00:00:00.000	5	1	SO43721	NULL	10-4030-013590	13590	NULL	10	22146	22146	1	11950	331111Vi61776	74	3578.27	286.2616	89.4568	3953.9884	NULL	3A8A408F-C18F-4AE3-B0C4-F3B82F5F3404	2011-06-12 00:00:00.000
43722	8	2011-06-06 00:00:00.000	2011-06-18 00:00:00.000	2011-06-13 00:00:00.000	5	1	SO43722	NULL	10-4030-013581	13581	NULL	10	23990	23990	1	12191	331099Vi63048	87	3578.27	286.2616	89.4568	3953.9884	NULL	681FEC9E-C1FB-42C9-A96C-48C911B086DD	2011-06-13 00:00:00.000
43723	8	2011-06-06 00:00:00.000	2011-06-18 00:00:00.000	2011-06-13 00:00:00.000	5	1	SO43723	NULL	10-4030-014520	14520	NULL	1	12708	12708	1	16949	833793Vi87871	NULL	699.0982	55.9279	17.4775	772.5036	NULL	4EB5EC63-D247-468F-B88B-C2E5C019D949	2011-06-13 00:00:00.000
43724	8	2011-06-06 00:00:00.000	2011-06-18 00:00:00.000	2011-06-13 00:00:00.000	5	1	SO43724	NULL	10-4030-016520	16520	NULL	9	25572	25572	1	6336	834617Vi32891	80	3578.27	286.2616	89.4568	3953.9884	NULL	62FCAB48-3494-4AF8-A1CB-5E2FE0929FF0	2011-06-13 00:00:00.000
43725	8	2011-06-07 00:00:00.000	2011-06-19 00:00:00.000	2011-06-14 00:00:00.000	5	1	SO43725	NULL	10-4030-013258	13258	NULL	8	23444	23444	1	6640	832136Vi34578	97	3578.27	286.2616	89.4568	3953.9884	NULL	607A7986-372A-4939-B2C3-694D8293D99D	2011-06-14 00:00:00.000
43726	8	2011-06-07 00:00:00.000	2011-06-19 00:00:00.000	2011-06-14 00:00:00.000	5	1	SO43726	NULL	10-4030-014560	14560	NULL	4	25989	25989	1	8533	533796Vi44130	NULL	699.0982	55.9279	17.4775	772.5036	NULL	C857E6B2-50D6-4B20-92F2-0E5D0C79ABA3	2011-06-14 00:00:00.000
43727	8	2011-06-07 00:00:00.000	2011-06-19 00:00:00.000	2011-06-14 00:00:00.000	5	1	SO43727	NULL	10-4030-016607	16607	NULL	9	15502	15502	1	11407	834627Vi58835	93	3578.27	286.2616	89.4568	3953.9884	NULL	7DFEEC8E-63C7-4D87-9ECB-35C1A7AC3FEB	2011-06-14 00:00:00.000
43728	8	2011-06-08 00:00:00.000	2011-06-20 00:00:00.000	2011-06-15 00:00:00.000	5	1	SO43728	NULL	10-4030-027666	27666	NULL	4	20616	20616	1	15630	130201Vi80748	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	1A9730F8-53CA-44A9-A692-6A009189157D	2011-06-15 00:00:00.000
43729	8	2011-06-08 00:00:00.000	2011-06-20 00:00:00.000	2011-06-15 00:00:00.000	5	1	SO43729	NULL	10-4030-011238	11238	NULL	10	12420	12420	1	2636	831735Vi13701	113	3399.99	271.9992	84.9998	3756.989	NULL	BE1BD96B-B584-487A-A740-B096779F6C47	2011-06-15 00:00:00.000
43730	8	2011-06-08 00:00:00.000	2011-06-20 00:00:00.000	2011-06-15 00:00:00.000	5	1	SO43730	NULL	10-4030-025861	25861	NULL	4	23733	23733	1	13323	333375Vi69103	NULL	3399.99	271.9992	84.9998	3756.989	NULL	AF82E535-AF8D-417F-BA33-620F49BEE5DE	2011-06-15 00:00:00.000
43731	8	2011-06-08 00:00:00.000	2011-06-20 00:00:00.000	2011-06-15 00:00:00.000	5	1	SO43731	NULL	10-4030-016629	16629	NULL	9	14019	14019	1	14302	834633Vi74142	106	3578.27	286.2616	89.4568	3953.9884	NULL	BB0F57EF-E9DC-4F10-BCED-0270C6F4DD5A	2011-06-15 00:00:00.000
43732	8	2011-06-08 00:00:00.000	2011-06-20 00:00:00.000	2011-06-15 00:00:00.000	5	1	SO43732	NULL	10-4030-011025	11025	NULL	9	21635	21635	1	10882	1235104Vi56140	106	3374.99	269.9992	84.3748	3729.364	NULL	80ACD4E1-371E-4A58-90CA-EC866A828CF7	2011-06-15 00:00:00.000
43733	8	2011-06-08 00:00:00.000	2011-06-20 00:00:00.000	2011-06-15 00:00:00.000	5	1	SO43733	NULL	10-4030-027577	27577	NULL	1	24572	24572	1	10600	135716Vi54667	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	A97984DF-2A16-4BAA-B2ED-CD17490E9F93	2011-06-15 00:00:00.000
43734	8	2011-06-09 00:00:00.000	2011-06-21 00:00:00.000	2011-06-16 00:00:00.000	5	1	SO43734	NULL	10-4030-027604	27604	NULL	1	23224	23224	1	15365	330290Vi79368	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	C1813FDF-AF79-4FBA-8936-70CBD2964535	2011-06-16 00:00:00.000
43735	8	2011-06-09 00:00:00.000	2011-06-21 00:00:00.000	2011-06-16 00:00:00.000	5	1	SO43735	NULL	10-4030-016522	16522	NULL	9	25384	25384	1	6526	1034619Vi33896	119	3578.27	286.2616	89.4568	3953.9884	NULL	98F80245-C398-4562-BDAF-EA3E9A0DDFAC	2011-06-16 00:00:00.000
43736	8	2011-06-09 00:00:00.000	2011-06-21 00:00:00.000	2011-06-16 00:00:00.000	5	1	SO43736	NULL	10-4030-011002	11002	NULL	9	20336	20336	1	1416	1135092Vi7270	119	3399.99	271.9992	84.9998	3756.989	NULL	C14E29E7-DB11-44EF-943E-143925A5A9AE	2011-06-16 00:00:00.000
43737	8	2011-06-10 00:00:00.000	2011-06-22 00:00:00.000	2011-06-17 00:00:00.000	5	1	SO43737	NULL	10-4030-013261	13261	NULL	8	29772	29772	1	NULL	NULL	136	3578.27	286.2616	89.4568	3953.9884	NULL	0B3E274D-E5A8-4E8C-A417-0EAFABCFF162	2011-06-17 00:00:00.000
43738	8	2011-06-10 00:00:00.000	2011-06-22 00:00:00.000	2011-06-17 00:00:00.000	5	1	SO43738	NULL	10-4030-011606	11606	NULL	7	26167	26167	1	12005	631125Vi62053	138	3578.27	286.2616	89.4568	3953.9884	NULL	2869C629-EBBD-47BC-87B1-A6871CD8C5CF	2011-06-17 00:00:00.000
