SalesOrderID	RevisionNumber	OrderDate	DueDate	ShipDate	Status	OnlineOrderFlag	SalesOrderNumber	PurchaseOrderNumber	AccountNumber	CustomerID	SalesPersonID	TerritoryID	BillToAddressID	ShipToAddressID	ShipMethodID	CreditCardID	CreditCardApprovalCode	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	Comment	rowguid	ModifiedDate
44342	8	2011-09-05 00:00:00.000	2011-09-17 00:00:00.000	2011-09-12 00:00:00.000	5	1	SO44342	NULL	10-4030-014610	14610	NULL	1	28132	28132	1	3234	333815Vi17018	NULL	699.0982	55.9279	17.4775	772.5036	NULL	5721E140-3AD7-415B-9B44-73CBB6B251ED	2011-09-12 00:00:00.000
44343	8	2011-09-05 00:00:00.000	2011-09-17 00:00:00.000	2011-09-12 00:00:00.000	5	1	SO44343	NULL	10-4030-017920	17920	NULL	9	29392	29392	1	NULL	NULL	1263	3578.27	286.2616	89.4568	3953.9884	NULL	97B4350A-16A8-42A4-9CCF-BA3FFC69B5A9	2011-09-12 00:00:00.000
44344	8	2011-09-06 00:00:00.000	2011-09-18 00:00:00.000	2011-09-13 00:00:00.000	5	1	SO44344	NULL	10-4030-014427	14427	NULL	10	17000	17000	1	16348	830959Vi84541	1283	3578.27	286.2616	89.4568	3953.9884	NULL	9A9FDEC4-75A0-4209-A2E5-16344191DC06	2011-09-13 00:00:00.000
44345	8	2011-09-06 00:00:00.000	2011-09-18 00:00:00.000	2011-09-13 00:00:00.000	5	1	SO44345	NULL	10-4030-028200	28200	NULL	4	29819	29819	1	NULL	NULL	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	223F2B45-1403-4DF0-B6DE-4264D7FAFB57	2011-09-13 00:00:00.000
44346	8	2011-09-06 00:00:00.000	2011-09-18 00:00:00.000	2011-09-13 00:00:00.000	5	1	SO44346	NULL	10-4030-014602	14602	NULL	4	17017	17017	1	1987	633813Vi10341	NULL	699.0982	55.9279	17.4775	772.5036	NULL	9901C3D7-3139-4CF8-A7F3-3BC3C7412583	2011-09-13 00:00:00.000
44347	8	2011-09-06 00:00:00.000	2011-09-18 00:00:00.000	2011-09-13 00:00:00.000	5	1	SO44347	NULL	10-4030-017911	17911	NULL	9	20744	20744	1	5515	1035421Vi28915	1276	3578.27	286.2616	89.4568	3953.9884	NULL	5EBB1417-E618-4474-92F9-694D8C0B8FA6	2011-09-13 00:00:00.000
44348	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44348	NULL	10-4030-014159	14159	NULL	10	19326	19326	1	5020	731071Vi26321	1296	3578.27	286.2616	89.4568	3953.9884	NULL	FE9E3B2F-5DA9-4845-A9AC-6AB1F5E449D0	2011-09-14 00:00:00.000
44349	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44349	NULL	10-4030-028243	28243	NULL	4	23987	23987	1	15568	631828Vi80438	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	8A867E73-65E2-4579-ACED-11E0B4D86F89	2011-09-14 00:00:00.000
44350	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44350	NULL	10-4030-028244	28244	NULL	4	21440	21440	1	6167	431829Vi32045	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	D0683BFD-934F-49EF-9119-4FF83431B5FE	2011-09-14 00:00:00.000
44351	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44351	NULL	10-4030-028271	28271	NULL	4	25395	25395	1	6471	431840Vi33580	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	D8038B02-1A65-4C46-AA05-AE5DE50A66BF	2011-09-14 00:00:00.000
44352	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44352	NULL	10-4030-028297	28297	NULL	1	18394	18394	1	1205	231848Vi6127	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	B3B7A175-6A3D-4291-97BE-C158C10B429B	2011-09-14 00:00:00.000
44353	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44353	NULL	10-4030-014591	14591	NULL	4	13894	13894	1	7914	733808Vi40961	NULL	699.0982	55.9279	17.4775	772.5036	NULL	44FC17CE-CA26-4AB1-BDE5-DFBF668F9257	2011-09-14 00:00:00.000
44354	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44354	NULL	10-4030-014603	14603	NULL	4	17669	17669	1	1454	533814Vi7470	NULL	699.0982	55.9279	17.4775	772.5036	NULL	F878EC8D-394E-4D47-97C3-60561022CEC6	2011-09-14 00:00:00.000
44355	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44355	NULL	10-4030-011093	11093	NULL	9	14862	14862	1	18583	434141Vi96590	1289	3399.99	271.9992	84.9998	3756.989	NULL	D0356F7C-9782-46E7-A50C-BF643B6F2192	2011-09-14 00:00:00.000
44356	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44356	NULL	10-4030-011099	11099	NULL	9	14266	14266	1	6498	1234145Vi33739	1289	3399.99	271.9992	84.9998	3756.989	NULL	E89BDC7F-4827-4E9D-BF74-EE2E22FC4DA8	2011-09-14 00:00:00.000
44357	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44357	NULL	10-4030-017511	17511	NULL	9	19449	19449	1	4392	635404Vi23059	1289	3578.27	286.2616	89.4568	3953.9884	NULL	B7E6E999-B43E-4E73-980B-8E929E41FE8E	2011-09-14 00:00:00.000
44358	8	2011-09-07 00:00:00.000	2011-09-19 00:00:00.000	2011-09-14 00:00:00.000	5	1	SO44358	NULL	10-4030-017732	17732	NULL	9	24950	24950	1	2340	235413Vi12203	1289	3578.27	286.2616	89.4568	3953.9884	NULL	A99B4BA5-862C-4DBE-A756-16F3063AEAF2	2011-09-14 00:00:00.000
44359	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44359	NULL	10-4030-014525	14525	NULL	10	14909	14909	1	15606	230961Vi80616	1309	3578.27	286.2616	89.4568	3953.9884	NULL	6B70667D-2EB2-4F06-8497-A09AC9AE7887	2011-09-15 00:00:00.000
44360	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44360	NULL	10-4030-014158	14158	NULL	10	28150	28150	1	10642	1231070Vi54851	1309	3578.27	286.2616	89.4568	3953.9884	NULL	EECE4C83-697D-4E5D-92B7-F380E1058944	2011-09-15 00:00:00.000
44361	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44361	NULL	10-4030-013686	13686	NULL	8	29528	29528	1	NULL	NULL	1306	3578.27	286.2616	89.4568	3953.9884	NULL	B8870CF3-B1FD-40B0-B842-11607E586742	2011-09-15 00:00:00.000
44362	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44362	NULL	10-4030-028259	28259	NULL	4	25556	25556	1	14759	531836Vi76477	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	B55F6212-925C-49E5-A47C-0F747917972B	2011-09-15 00:00:00.000
44363	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44363	NULL	10-4030-028285	28285	NULL	1	19591	19591	1	16368	331842Vi84631	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	4E41CDDB-9C7A-4FBE-BE19-8ECB7319138C	2011-09-15 00:00:00.000
44364	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44364	NULL	10-4030-011092	11092	NULL	9	15209	15209	1	2532	834140Vi13198	1302	3374.99	269.9992	84.3748	3729.364	NULL	7E61F12A-49B1-45F5-BA89-F8054D47928B	2011-09-15 00:00:00.000
44365	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44365	NULL	10-4030-017912	17912	NULL	9	22102	22102	1	1591	1135302Vi8158	1302	3578.27	286.2616	89.4568	3953.9884	NULL	73A013D4-0DBC-4D7B-A889-7594269C08E2	2011-09-15 00:00:00.000
44366	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44366	NULL	10-4030-017502	17502	NULL	9	18162	18162	1	2432	635401Vi12674	1302	3578.27	286.2616	89.4568	3953.9884	NULL	138802EB-8147-4614-BC25-564171D58249	2011-09-15 00:00:00.000
44367	8	2011-09-08 00:00:00.000	2011-09-20 00:00:00.000	2011-09-15 00:00:00.000	5	1	SO44367	NULL	10-4030-025562	25562	NULL	9	12725	12725	1	3109	435440Vi16330	1302	699.0982	55.9279	17.4775	772.5036	NULL	C2DDEF87-81F2-47E0-834A-CC1249FCA214	2011-09-15 00:00:00.000
44368	8	2011-09-09 00:00:00.000	2011-09-21 00:00:00.000	2011-09-16 00:00:00.000	5	1	SO44368	NULL	10-4030-014150	14150	NULL	10	24815	24815	1	1144	631062Vi5800	1322	3578.27	286.2616	89.4568	3953.9884	NULL	B12C94FC-EC1D-4AC3-A2D8-12FB709D8224	2011-09-16 00:00:00.000
44369	8	2011-09-09 00:00:00.000	2011-09-21 00:00:00.000	2011-09-16 00:00:00.000	5	1	SO44369	NULL	10-4030-028250	28250	NULL	4	15840	15840	1	729	831833Vi3754	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	50BA4BF3-B5E6-4C0C-B2DE-B58DA26B0F4E	2011-09-16 00:00:00.000
44370	8	2011-09-09 00:00:00.000	2011-09-21 00:00:00.000	2011-09-16 00:00:00.000	5	1	SO44370	NULL	10-4030-018193	18193	NULL	9	22156	22156	1	4977	435319Vi26071	1315	3578.27	286.2616	89.4568	3953.9884	NULL	7B20EED7-FDC5-4782-AB90-840BC2300C8F	2011-09-16 00:00:00.000
44371	8	2011-09-09 00:00:00.000	2011-09-21 00:00:00.000	2011-09-16 00:00:00.000	5	1	SO44371	NULL	10-4030-017514	17514	NULL	9	12369	12369	1	17113	535407Vi88867	1315	3578.27	286.2616	89.4568	3953.9884	NULL	9D108B81-DA3B-472C-A95B-2DF38456D8B1	2011-09-16 00:00:00.000
44372	8	2011-09-09 00:00:00.000	2011-09-21 00:00:00.000	2011-09-16 00:00:00.000	5	1	SO44372	NULL	10-4030-017736	17736	NULL	9	15352	15352	1	18423	135417Vi95713	1315	3578.27	286.2616	89.4568	3953.9884	NULL	4D5D1082-B2FB-49C2-BEA2-2EBA5246051B	2011-09-16 00:00:00.000
44373	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44373	NULL	10-4030-013767	13767	NULL	8	22873	22873	1	1726	1030962Vi8866	1332	3578.27	286.2616	89.4568	3953.9884	NULL	212E653E-00EF-4593-BFFF-A8C13C46EC9B	2011-09-17 00:00:00.000
44374	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44374	NULL	10-4030-014157	14157	NULL	10	22425	22425	1	11125	731069Vi57390	1335	3578.27	286.2616	89.4568	3953.9884	NULL	B51A0582-9BD5-44B0-8B3B-FC6780523CDA	2011-09-17 00:00:00.000
44375	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44375	NULL	10-4030-014183	14183	NULL	10	22317	22317	1	18781	131074Vi97589	1335	3578.27	286.2616	89.4568	3953.9884	NULL	1B1FD490-0A35-48CB-983A-BA297AAB5025	2011-09-17 00:00:00.000
44376	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44376	NULL	10-4030-029399	29399	NULL	8	15257	15257	1	14705	431755Vi76218	1332	3374.99	269.9992	84.3748	3729.364	NULL	AC88BACA-8A4C-4598-AB73-D88C8B888EDC	2011-09-17 00:00:00.000
44377	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44377	NULL	10-4030-028234	28234	NULL	4	25441	25441	1	17091	931826Vi88760	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	1499C322-CBE4-4906-8B47-B0D89F3956A9	2011-09-17 00:00:00.000
44378	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44378	NULL	10-4030-025903	25903	NULL	1	20717	20717	1	15388	333274Vi79476	NULL	3374.99	269.9992	84.3748	3729.364	NULL	DF83A4AB-5947-4E6D-8F39-6413C2811026	2011-09-17 00:00:00.000
44379	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44379	NULL	10-4030-011080	11080	NULL	9	23338	23338	1	8026	1234139Vi41584	1328	3374.99	269.9992	84.3748	3729.364	NULL	00279F6D-D8CA-427E-9317-D4555B13E794	2011-09-17 00:00:00.000
44380	8	2011-09-10 00:00:00.000	2011-09-22 00:00:00.000	2011-09-17 00:00:00.000	5	1	SO44380	NULL	10-4030-017915	17915	NULL	9	14827	14827	1	5581	935304Vi29225	1328	3578.27	286.2616	89.4568	3953.9884	NULL	1CF5460C-0467-4247-8CC5-29B95B07E97D	2011-09-17 00:00:00.000
44381	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44381	NULL	10-4030-014191	14191	NULL	10	28185	28185	1	14622	131076Vi75831	1348	3578.27	286.2616	89.4568	3953.9884	NULL	7D9B6FA8-5DDD-45A5-8FE1-62B0672FDE45	2011-09-18 00:00:00.000
44382	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44382	NULL	10-4030-011341	11341	NULL	10	27268	27268	1	18164	931751Vi94178	1348	3399.99	271.9992	84.9998	3756.989	NULL	4DA07134-BBB1-461B-B0F7-3F2FEDABA76E	2011-09-18 00:00:00.000
44383	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44383	NULL	10-4030-028268	28268	NULL	4	18794	18794	1	15910	1131838Vi82184	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	87FAA2D6-DDD6-48DF-A6B3-5A5117A4F705	2011-09-18 00:00:00.000
44384	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44384	NULL	10-4030-028296	28296	NULL	4	14740	14740	1	4706	231847Vi24661	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	231940C5-DC00-43E7-8C30-0C7FA1843480	2011-09-18 00:00:00.000
44385	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44385	NULL	10-4030-028298	28298	NULL	4	18391	18391	1	4628	1131849Vi24267	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	8452B9D9-E563-4199-856E-639FD7FEC21B	2011-09-18 00:00:00.000
44386	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44386	NULL	10-4030-028587	28587	NULL	4	13429	13429	1	13589	232837Vi70435	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	638B4B5B-020C-4E14-B176-A561AB50C6FB	2011-09-18 00:00:00.000
44387	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44387	NULL	10-4030-011096	11096	NULL	9	14149	14149	1	6854	734143Vi35720	1341	3374.99	269.9992	84.3748	3729.364	NULL	902E5B5D-B807-4FF5-BB1A-398E83163FF6	2011-09-18 00:00:00.000
44388	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44388	NULL	10-4030-017924	17924	NULL	9	12598	12598	1	9943	535313Vi51145	1341	3578.27	286.2616	89.4568	3953.9884	NULL	61D097F1-272A-45A4-AA25-7ADC774FF77D	2011-09-18 00:00:00.000
44389	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44389	NULL	10-4030-017925	17925	NULL	9	29420	29420	1	NULL	NULL	1341	3578.27	286.2616	89.4568	3953.9884	NULL	284F1148-074B-4A3B-9CDC-F553F1998638	2011-09-18 00:00:00.000
44390	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44390	NULL	10-4030-017353	17353	NULL	9	19930	19930	1	12756	1135397Vi65955	1341	3578.27	286.2616	89.4568	3953.9884	NULL	B4D9EAC5-3D1F-4730-B7C6-6A036FFBDF8E	2011-09-18 00:00:00.000
44391	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44391	NULL	10-4030-017730	17730	NULL	9	17616	17616	1	11782	735412Vi60936	1341	3578.27	286.2616	89.4568	3953.9884	NULL	5E722248-DE02-46FD-9AC8-F2786463C586	2011-09-18 00:00:00.000
44392	8	2011-09-11 00:00:00.000	2011-09-23 00:00:00.000	2011-09-18 00:00:00.000	5	1	SO44392	NULL	10-4030-017910	17910	NULL	9	11591	11591	1	2136	935420Vi11128	1341	3578.27	286.2616	89.4568	3953.9884	NULL	E49DB105-2647-4F67-9240-F0EF39EE02B1	2011-09-18 00:00:00.000
44393	8	2011-09-12 00:00:00.000	2011-09-24 00:00:00.000	2011-09-19 00:00:00.000	5	1	SO44393	NULL	10-4030-029398	29398	NULL	8	19855	19855	1	18224	1031754Vi94517	1358	3399.99	271.9992	84.9998	3756.989	NULL	1044DA84-8F51-4560-AD1C-6F8A3346CBB0	2011-09-19 00:00:00.000
44394	8	2011-09-12 00:00:00.000	2011-09-24 00:00:00.000	2011-09-19 00:00:00.000	5	1	SO44394	NULL	10-4030-028246	28246	NULL	1	17298	17298	1	15383	831830Vi79447	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	87B2D227-8560-48FF-B291-AC09360C3C15	2011-09-19 00:00:00.000
44395	8	2011-09-12 00:00:00.000	2011-09-24 00:00:00.000	2011-09-19 00:00:00.000	5	1	SO44395	NULL	10-4030-028339	28339	NULL	1	24805	24805	1	13948	1031851Vi72334	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	DE8E203E-B4A1-48DE-A1B3-09801E63AF72	2011-09-19 00:00:00.000
44396	8	2011-09-12 00:00:00.000	2011-09-24 00:00:00.000	2011-09-19 00:00:00.000	5	1	SO44396	NULL	10-4030-025901	25901	NULL	4	13828	13828	1	7023	633273Vi36487	NULL	3399.99	271.9992	84.9998	3756.989	NULL	CEB1F38D-E6C3-49C4-8552-962FA171AC5C	2011-09-19 00:00:00.000
44397	8	2011-09-12 00:00:00.000	2011-09-24 00:00:00.000	2011-09-19 00:00:00.000	5	1	SO44397	NULL	10-4030-014596	14596	NULL	4	19153	19153	1	16306	333810Vi84298	NULL	699.0982	55.9279	17.4775	772.5036	NULL	4231832C-5A0B-4D1B-A6AC-E5FE59E0554A	2011-09-19 00:00:00.000
44398	8	2011-09-12 00:00:00.000	2011-09-24 00:00:00.000	2011-09-19 00:00:00.000	5	1	SO44398	NULL	10-4030-017733	17733	NULL	9	15670	15670	1	18617	1035414Vi96742	1354	3578.27	286.2616	89.4568	3953.9884	NULL	46BAC8EB-FDBF-4735-A64A-3B26C7DD61E2	2011-09-19 00:00:00.000
44399	8	2011-09-13 00:00:00.000	2011-09-25 00:00:00.000	2011-09-20 00:00:00.000	5	1	SO44399	NULL	10-4030-028240	28240	NULL	1	14067	14067	1	1860	1131827Vi9662	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	9CC8EA7E-77A4-4EFD-A06D-C5B6EB620FFB	2011-09-20 00:00:00.000
44400	8	2011-09-13 00:00:00.000	2011-09-25 00:00:00.000	2011-09-20 00:00:00.000	5	1	SO44400	NULL	10-4030-028588	28588	NULL	4	28677	28677	1	14545	1132838Vi75436	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	3ECD9F03-FFAD-4E6A-AA17-A3B808121541	2011-09-20 00:00:00.000
44401	8	2011-09-13 00:00:00.000	2011-09-25 00:00:00.000	2011-09-20 00:00:00.000	5	1	SO44401	NULL	10-4030-017515	17515	NULL	9	21429	21429	1	9364	335408Vi48275	1367	3578.27	286.2616	89.4568	3953.9884	NULL	399FA249-2171-4CAD-982B-3BD5220997CD	2011-09-20 00:00:00.000
44402	8	2011-09-14 00:00:00.000	2011-09-26 00:00:00.000	2011-09-21 00:00:00.000	5	1	SO44402	NULL	10-4030-013666	13666	NULL	8	24255	24255	1	9186	431068Vi47419	1384	3578.27	286.2616	89.4568	3953.9884	NULL	C93AD6A7-3C9E-4703-9874-FF2C59C95E67	2011-09-21 00:00:00.000
44403	8	2011-09-14 00:00:00.000	2011-09-26 00:00:00.000	2011-09-21 00:00:00.000	5	1	SO44403	NULL	10-4030-019844	19844	NULL	6	28592	28592	1	5769	833276Vi30148	1382	3374.99	269.9992	84.3748	3729.364	NULL	D92FE75F-6CD5-4738-BD2B-E65162D6C4EB	2011-09-21 00:00:00.000
44404	8	2011-09-15 00:00:00.000	2011-09-27 00:00:00.000	2011-09-22 00:00:00.000	5	1	SO44404	NULL	10-4030-028221	28221	NULL	4	20310	20310	1	10519	1031822Vi54189	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	AE97BD91-FAA5-4BC8-BEB7-3A04F497016F	2011-09-22 00:00:00.000
44405	8	2011-09-15 00:00:00.000	2011-09-27 00:00:00.000	2011-09-22 00:00:00.000	5	1	SO44405	NULL	10-4030-028224	28224	NULL	4	22213	22213	1	3979	231825Vi20971	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	99660D15-FF93-4D54-A4C6-5BCB31DA701B	2011-09-22 00:00:00.000
44406	8	2011-09-15 00:00:00.000	2011-09-27 00:00:00.000	2011-09-22 00:00:00.000	5	1	SO44406	NULL	10-4030-028299	28299	NULL	4	15475	15475	1	16823	431850Vi87158	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	0F623440-29DF-4388-AA35-203DA0240393	2011-09-22 00:00:00.000
44407	8	2011-09-15 00:00:00.000	2011-09-27 00:00:00.000	2011-09-22 00:00:00.000	5	1	SO44407	NULL	10-4030-011077	11077	NULL	9	26541	26541	1	4736	634138Vi24841	1393	3374.99	269.9992	84.3748	3729.364	NULL	FAA23F0D-8D8E-4F0F-9E32-CBD014249EB4	2011-09-22 00:00:00.000
44408	8	2011-09-15 00:00:00.000	2011-09-27 00:00:00.000	2011-09-22 00:00:00.000	5	1	SO44408	NULL	10-4030-011103	11103	NULL	9	17958	17958	1	16501	334148Vi85458	1393	3374.99	269.9992	84.3748	3729.364	NULL	422C5E59-68D5-46F9-90CC-C2346F6A6B18	2011-09-22 00:00:00.000
44409	8	2011-09-15 00:00:00.000	2011-09-27 00:00:00.000	2011-09-22 00:00:00.000	5	1	SO44409	NULL	10-4030-025563	25563	NULL	9	27852	27852	1	4886	935441Vi25659	1393	699.0982	55.9279	17.4775	772.5036	NULL	969B9799-A8A5-46CD-AA01-6936F27D5CA7	2011-09-22 00:00:00.000
44410	8	2011-09-16 00:00:00.000	2011-09-28 00:00:00.000	2011-09-23 00:00:00.000	5	1	SO44410	NULL	10-4030-028223	28223	NULL	4	21156	21156	1	5259	831824Vi27514	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	7F2230D8-A9AF-4D15-8BF4-FB95A76EFC58	2011-09-23 00:00:00.000
