SalesOrderID	RevisionNumber	OrderDate	DueDate	ShipDate	Status	OnlineOrderFlag	SalesOrderNumber	PurchaseOrderNumber	AccountNumber	CustomerID	SalesPersonID	TerritoryID	BillToAddressID	ShipToAddressID	ShipMethodID	CreditCardID	CreditCardApprovalCode	CurrencyRateID	SubTotal	TaxAmt	Freight	TotalDue	Comment	rowguid	ModifiedDate
43913	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	0	SO43913	PO7830112696	10-4020-000040	29774	277	4	564	564	5	15798	28527Vi81672	NULL	36724.0974	3522.2975	1100.718	41347.1129	NULL	D8D3156A-D20B-48D2-8709-B49518746A2D	2011-07-08 00:00:00.000
43914	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	0	SO43914	PO7917120732	10-4020-000401	29521	281	1	1054	1054	5	1660	78545Vi8518	NULL	8152.776	782.4537	244.5168	9179.7465	NULL	A7C49F62-7981-4C0D-8FE2-3B914E587DB6	2011-07-08 00:00:00.000
43915	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	0	SO43915	PO8932129717	10-4020-000287	29688	275	3	785	785	5	11781	78621Vi60933	NULL	4049.988	388.7988	121.4996	4560.2864	NULL	D8BB436E-7A85-47E4-A485-2AF6BFC8F96F	2011-07-08 00:00:00.000
43916	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	0	SO43916	PO8874186100	10-4020-000348	29511	276	3	1046	1046	5	6264	18665Vi32553	NULL	39450.7884	3788.8057	1184.0018	44423.5959	NULL	F1863A34-D9AC-41DD-8441-422409C2CCB8	2011-07-08 00:00:00.000
43917	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	0	SO43917	PO8816199739	10-4020-000218	29885	283	1	857	857	5	2470	108692Vi12864	NULL	21356.1593	2050.8186	640.8808	24047.8587	NULL	27C6DF7D-CB73-40BD-B492-DF2BE6EF335E	2011-07-08 00:00:00.000
43918	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	1	SO43918	NULL	10-4030-022041	22041	NULL	6	18086	18086	1	11637	530232Vi60125	407	3578.27	286.2616	89.4568	3953.9884	NULL	D68E9CA3-5A69-4385-A43C-F59B43AD6F5F	2011-07-08 00:00:00.000
43919	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	1	SO43919	NULL	10-4030-012124	12124	NULL	7	27575	27575	1	19192	631132Vi99723	411	3578.27	286.2616	89.4568	3953.9884	NULL	2CC3FCD1-CEFA-483D-B8CE-38183F61B1A1	2011-07-08 00:00:00.000
43920	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	1	SO43920	NULL	10-4030-028066	28066	NULL	4	27151	27151	1	13339	1031889Vi69165	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	BB588CC6-E394-4A72-9EE4-9EEC481D8115	2011-07-08 00:00:00.000
43921	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	1	SO43921	NULL	10-4030-016743	16743	NULL	9	18516	18516	1	1714	1234555Vi8808	405	3578.27	286.2616	89.4568	3953.9884	NULL	6968EEC2-6FCE-4B61-8933-918A9BB1A01C	2011-07-08 00:00:00.000
43922	8	2011-07-01 00:00:00.000	2011-07-13 00:00:00.000	2011-07-08 00:00:00.000	5	1	SO43922	NULL	10-4030-013546	13546	NULL	8	26226	26226	1	10141	1035730Vi52301	409	3578.27	286.2616	89.4568	3953.9884	NULL	52E4D258-5DB7-4A7F-BE0A-991B0850AACB	2011-07-08 00:00:00.000
43923	8	2011-07-02 00:00:00.000	2011-07-14 00:00:00.000	2011-07-09 00:00:00.000	5	1	SO43923	NULL	10-4030-028018	28018	NULL	4	28877	28877	1	9202	1130221Vi47469	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	EFE04BC6-B585-46CB-88DE-5B8B3E978A47	2011-07-09 00:00:00.000
43924	8	2011-07-02 00:00:00.000	2011-07-14 00:00:00.000	2011-07-09 00:00:00.000	5	1	SO43924	NULL	10-4030-012132	12132	NULL	7	29716	29716	1	NULL	NULL	424	3578.27	286.2616	89.4568	3953.9884	NULL	50FCBE8F-D347-4E68-A86B-B4BC1B5FC6FA	2011-07-09 00:00:00.000
43925	8	2011-07-02 00:00:00.000	2011-07-14 00:00:00.000	2011-07-09 00:00:00.000	5	1	SO43925	NULL	10-4030-016661	16661	NULL	9	28478	28478	1	16992	234532Vi88181	418	3578.27	286.2616	89.4568	3953.9884	NULL	F3C294AE-45ED-4FC7-892A-26584BB7CE11	2011-07-09 00:00:00.000
43926	8	2011-07-03 00:00:00.000	2011-07-15 00:00:00.000	2011-07-10 00:00:00.000	5	1	SO43926	NULL	10-4030-011055	11055	NULL	9	18542	18542	1	17432	734127Vi90607	431	3374.99	269.9992	84.3748	3729.364	NULL	887456A5-63B6-4A40-906C-0D6C1385798B	2011-07-10 00:00:00.000
43927	8	2011-07-03 00:00:00.000	2011-07-15 00:00:00.000	2011-07-10 00:00:00.000	5	1	SO43927	NULL	10-4030-016662	16662	NULL	9	26702	26702	1	10726	734533Vi55385	431	3578.27	286.2616	89.4568	3953.9884	NULL	398F1AD5-D81E-46A1-AE4E-2878A6866DE9	2011-07-10 00:00:00.000
43928	8	2011-07-03 00:00:00.000	2011-07-15 00:00:00.000	2011-07-10 00:00:00.000	5	1	SO43928	NULL	10-4030-016740	16740	NULL	9	14404	14404	1	14446	934552Vi74889	431	3578.27	286.2616	89.4568	3953.9884	NULL	755F8809-8E81-4AA0-9B63-799361B69229	2011-07-10 00:00:00.000
43929	8	2011-07-03 00:00:00.000	2011-07-15 00:00:00.000	2011-07-10 00:00:00.000	5	1	SO43929	NULL	10-4030-025270	25270	NULL	9	25405	25405	1	6963	435428Vi36220	431	699.0982	55.9279	17.4775	772.5036	NULL	E1989162-9428-464A-BB27-808C3A7676F3	2011-07-10 00:00:00.000
43930	8	2011-07-04 00:00:00.000	2011-07-16 00:00:00.000	2011-07-11 00:00:00.000	5	1	SO43930	NULL	10-4030-028038	28038	NULL	4	28267	28267	1	18586	630226Vi96608	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	C3DB9B94-59D9-4CB8-87F4-BD4A7AE75D3F	2011-07-11 00:00:00.000
43931	8	2011-07-04 00:00:00.000	2011-07-16 00:00:00.000	2011-07-11 00:00:00.000	5	1	SO43931	NULL	10-4030-013548	13548	NULL	8	17636	17636	1	6819	1131029Vi35534	448	3578.27	286.2616	89.4568	3953.9884	NULL	CD3FBBF5-E7DA-45A9-AA53-1FA296DB312A	2011-07-11 00:00:00.000
43932	8	2011-07-04 00:00:00.000	2011-07-16 00:00:00.000	2011-07-11 00:00:00.000	5	1	SO43932	NULL	10-4030-016741	16741	NULL	9	26403	26403	1	269	1034553Vi1404	444	3578.27	286.2616	89.4568	3953.9884	NULL	7930CB6C-AF76-47C5-8B3F-B178448E9981	2011-07-11 00:00:00.000
43933	8	2011-07-04 00:00:00.000	2011-07-16 00:00:00.000	2011-07-11 00:00:00.000	5	1	SO43933	NULL	10-4030-011031	11031	NULL	9	22987	22987	1	18382	135110Vi95514	444	3399.99	271.9992	84.9998	3756.989	NULL	C72293BC-41D0-4CD2-91DC-9560FC77262B	2011-07-11 00:00:00.000
43934	8	2011-07-04 00:00:00.000	2011-07-16 00:00:00.000	2011-07-11 00:00:00.000	5	1	SO43934	NULL	10-4030-011034	11034	NULL	9	18711	18711	1	4693	135113Vi24602	444	3399.99	271.9992	84.9998	3756.989	NULL	1BCB010B-4CFE-47A8-97B3-36AC761310BE	2011-07-11 00:00:00.000
43935	8	2011-07-05 00:00:00.000	2011-07-17 00:00:00.000	2011-07-12 00:00:00.000	5	1	SO43935	NULL	10-4030-020048	20048	NULL	10	16643	16643	1	17801	1030405Vi92387	464	699.0982	55.9279	17.4775	772.5036	NULL	9BE5634B-0A72-448A-A25D-1DA9738956CB	2011-07-12 00:00:00.000
43936	8	2011-07-05 00:00:00.000	2011-07-17 00:00:00.000	2011-07-12 00:00:00.000	5	1	SO43936	NULL	10-4030-028065	28065	NULL	4	26957	26957	1	14720	131888Vi76277	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	276ED423-907C-4037-83A1-72ECC1BEC79C	2011-07-12 00:00:00.000
43937	8	2011-07-05 00:00:00.000	2011-07-17 00:00:00.000	2011-07-12 00:00:00.000	5	1	SO43937	NULL	10-4030-017047	17047	NULL	9	24245	24245	1	3460	233635Vi18228	457	3578.27	286.2616	89.4568	3953.9884	NULL	1AD70C8A-26F3-47C3-BB07-A18C96C2E42E	2011-07-12 00:00:00.000
43938	8	2011-07-05 00:00:00.000	2011-07-17 00:00:00.000	2011-07-12 00:00:00.000	5	1	SO43938	NULL	10-4030-016686	16686	NULL	9	15337	15337	1	9400	934539Vi48457	457	3578.27	286.2616	89.4568	3953.9884	NULL	B9A6089F-3C38-4C1A-90EE-614F08EE96CD	2011-07-12 00:00:00.000
43939	8	2011-07-05 00:00:00.000	2011-07-17 00:00:00.000	2011-07-12 00:00:00.000	5	1	SO43939	NULL	10-4030-016659	16659	NULL	9	21292	21292	1	12524	834642Vi64787	457	3578.27	286.2616	89.4568	3953.9884	NULL	A8E58030-899B-4B88-9009-0C750BB7B22C	2011-07-12 00:00:00.000
43940	8	2011-07-05 00:00:00.000	2011-07-17 00:00:00.000	2011-07-12 00:00:00.000	5	1	SO43940	NULL	10-4030-025294	25294	NULL	9	17574	17574	1	1400	335432Vi7148	457	699.0982	55.9279	17.4775	772.5036	NULL	61BAE15D-1C81-4350-9704-F603CDCDD4A8	2011-07-12 00:00:00.000
43941	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43941	NULL	10-4030-013600	13600	NULL	10	19186	19186	1	11686	531130Vi60461	477	3578.27	286.2616	89.4568	3953.9884	NULL	21D7BDCE-9B9B-485E-B303-5F426C85A7BD	2011-07-13 00:00:00.000
43942	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43942	NULL	10-4030-017051	17051	NULL	9	14866	14866	1	19065	933639Vi99048	470	3578.27	286.2616	89.4568	3953.9884	NULL	5C542EC9-4051-4EA2-AE94-6912E6690D4A	2011-07-13 00:00:00.000
43943	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43943	NULL	10-4030-014565	14565	NULL	4	19488	19488	1	10093	133798Vi52021	NULL	699.0982	55.9279	17.4775	772.5036	NULL	AF245A9B-9A3E-462A-A334-0093DA74A3EF	2011-07-13 00:00:00.000
43944	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43944	NULL	10-4030-011054	11054	NULL	9	18844	18844	1	18160	734126Vi94160	470	3399.99	271.9992	84.9998	3756.989	NULL	9DC18692-56EC-4B86-B58E-8A9B52FD0018	2011-07-13 00:00:00.000
43945	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43945	NULL	10-4030-016675	16675	NULL	9	19751	19751	1	4559	934536Vi23897	470	3578.27	286.2616	89.4568	3953.9884	NULL	ABCE5E88-E866-4790-AEF3-8A25006DFDD3	2011-07-13 00:00:00.000
43946	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43946	NULL	10-4030-016687	16687	NULL	9	23516	23516	1	1301	1034540Vi6608	470	3578.27	286.2616	89.4568	3953.9884	NULL	9DB7C4D8-6717-4659-9D53-B25D48609BC2	2011-07-13 00:00:00.000
43947	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43947	NULL	10-4030-016712	16712	NULL	9	14056	14056	1	1890	134550Vi9795	470	3578.27	286.2616	89.4568	3953.9884	NULL	D462F178-C262-41B5-8DA2-652A3B831E01	2011-07-13 00:00:00.000
43948	8	2011-07-06 00:00:00.000	2011-07-18 00:00:00.000	2011-07-13 00:00:00.000	5	1	SO43948	NULL	10-4030-011047	11047	NULL	9	21998	21998	1	8816	635119Vi45501	470	3399.99	271.9992	84.9998	3756.989	NULL	FB58B682-F867-4E8B-8454-3190D2002ED8	2011-07-13 00:00:00.000
43949	8	2011-07-07 00:00:00.000	2011-07-19 00:00:00.000	2011-07-14 00:00:00.000	5	1	SO43949	NULL	10-4030-027726	27726	NULL	4	19937	19937	1	12099	530210Vi62562	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	30F04300-EF4E-482F-A342-A6DD330D5614	2011-07-14 00:00:00.000
43950	8	2011-07-07 00:00:00.000	2011-07-19 00:00:00.000	2011-07-14 00:00:00.000	5	1	SO43950	NULL	10-4030-028014	28014	NULL	4	20434	20434	1	9620	830218Vi49567	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	23EF8508-36DB-468E-951E-84F03E376728	2011-07-14 00:00:00.000
43951	8	2011-07-07 00:00:00.000	2011-07-19 00:00:00.000	2011-07-14 00:00:00.000	5	1	SO43951	NULL	10-4030-016696	16696	NULL	9	14933	14933	1	4649	434544Vi24387	483	3578.27	286.2616	89.4568	3953.9884	NULL	5253CFAA-1667-4F77-96D0-A5A4ABED843B	2011-07-14 00:00:00.000
43952	8	2011-07-07 00:00:00.000	2011-07-19 00:00:00.000	2011-07-14 00:00:00.000	5	1	SO43952	NULL	10-4030-016639	16639	NULL	9	24077	24077	1	5213	734638Vi27263	483	3578.27	286.2616	89.4568	3953.9884	NULL	11DD119D-E49F-489F-89BD-53FC46D32410	2011-07-14 00:00:00.000
43953	8	2011-07-08 00:00:00.000	2011-07-20 00:00:00.000	2011-07-15 00:00:00.000	5	1	SO43953	NULL	10-4030-020049	20049	NULL	10	21405	21405	1	13222	1130407Vi68585	503	699.0982	55.9279	17.4775	772.5036	NULL	2DF135B2-B950-41B1-9C70-09A6B2BF7F3F	2011-07-15 00:00:00.000
43954	8	2011-07-08 00:00:00.000	2011-07-20 00:00:00.000	2011-07-15 00:00:00.000	5	1	SO43954	NULL	10-4030-013602	13602	NULL	10	16657	16657	1	13315	631131Vi69068	503	3578.27	286.2616	89.4568	3953.9884	NULL	CC628CE3-E233-4E2B-AA2C-5CBFE4E055A7	2011-07-15 00:00:00.000
43955	8	2011-07-08 00:00:00.000	2011-07-20 00:00:00.000	2011-07-15 00:00:00.000	5	1	SO43955	NULL	10-4030-013661	13661	NULL	10	25143	25143	1	19068	731136Vi99060	503	3578.27	286.2616	89.4568	3953.9884	NULL	69956A67-5241-43D7-948C-22BBCA9DDA75	2011-07-15 00:00:00.000
43956	8	2011-07-08 00:00:00.000	2011-07-20 00:00:00.000	2011-07-15 00:00:00.000	5	1	SO43956	NULL	10-4030-011030	11030	NULL	9	26358	26358	1	9306	135109Vi47984	496	3399.99	271.9992	84.9998	3756.989	NULL	8FF2F317-8BA2-4906-B430-ED38A6532005	2011-07-15 00:00:00.000
43957	8	2011-07-09 00:00:00.000	2011-07-21 00:00:00.000	2011-07-16 00:00:00.000	5	1	SO43957	NULL	10-4030-028068	28068	NULL	4	12047	12047	1	5365	231891Vi28101	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	81366D84-43B1-437C-8E09-3707970AE9E1	2011-07-16 00:00:00.000
43958	8	2011-07-09 00:00:00.000	2011-07-21 00:00:00.000	2011-07-16 00:00:00.000	5	1	SO43958	NULL	10-4030-016658	16658	NULL	9	18015	18015	1	8948	734641Vi46103	509	3578.27	286.2616	89.4568	3953.9884	NULL	92BE4287-4A28-4E98-B4FF-B79BAE519DAE	2011-07-16 00:00:00.000
43959	8	2011-07-09 00:00:00.000	2011-07-21 00:00:00.000	2011-07-16 00:00:00.000	5	1	SO43959	NULL	10-4030-011035	11035	NULL	9	23018	23018	1	9071	1035114Vi46818	509	3374.99	269.9992	84.3748	3729.364	NULL	362B8BFD-4D2D-410C-88D9-85828AEBB79C	2011-07-16 00:00:00.000
43960	8	2011-07-09 00:00:00.000	2011-07-21 00:00:00.000	2011-07-16 00:00:00.000	5	1	SO43960	NULL	10-4030-011046	11046	NULL	9	28971	28971	1	14955	535118Vi77461	509	3374.99	269.9992	84.3748	3729.364	NULL	843D8B21-2FE7-44E7-8F4E-A10C677B3992	2011-07-16 00:00:00.000
43961	8	2011-07-10 00:00:00.000	2011-07-22 00:00:00.000	2011-07-17 00:00:00.000	5	1	SO43961	NULL	10-4030-028031	28031	NULL	4	19605	19605	1	7808	930225Vi40458	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	A1746282-2982-4BA9-957C-6E2C547FCC8C	2011-07-17 00:00:00.000
43962	8	2011-07-10 00:00:00.000	2011-07-22 00:00:00.000	2011-07-17 00:00:00.000	5	1	SO43962	NULL	10-4030-028076	28076	NULL	4	26676	26676	1	6829	1031894Vi35579	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	11327513-4416-4F29-BAF9-475D9A6A354A	2011-07-17 00:00:00.000
43963	8	2011-07-10 00:00:00.000	2011-07-22 00:00:00.000	2011-07-17 00:00:00.000	5	1	SO43963	NULL	10-4030-016685	16685	NULL	9	22808	22808	1	3262	434538Vi17176	522	3578.27	286.2616	89.4568	3953.9884	NULL	1CEEA41B-9070-4215-A8D3-F2703B2B9ED3	2011-07-17 00:00:00.000
43964	8	2011-07-10 00:00:00.000	2011-07-22 00:00:00.000	2011-07-17 00:00:00.000	5	1	SO43964	NULL	10-4030-016745	16745	NULL	9	23287	23287	1	6168	1034557Vi32048	522	3578.27	286.2616	89.4568	3953.9884	NULL	1AE37391-8FB3-486C-8070-6480920C83F2	2011-07-17 00:00:00.000
43965	8	2011-07-10 00:00:00.000	2011-07-22 00:00:00.000	2011-07-17 00:00:00.000	5	1	SO43965	NULL	10-4030-011038	11038	NULL	9	27731	27731	1	10047	1135115Vi51730	522	3374.99	269.9992	84.3748	3729.364	NULL	1AB4F73B-B3A2-4963-9041-4902A011FBBC	2011-07-17 00:00:00.000
43966	8	2011-07-10 00:00:00.000	2011-07-22 00:00:00.000	2011-07-17 00:00:00.000	5	1	SO43966	NULL	10-4030-011039	11039	NULL	9	24751	24751	1	11169	1135116Vi57638	522	3399.99	271.9992	84.9998	3756.989	NULL	7064B6B3-BAE2-426D-A9F6-143EEBF0D3C0	2011-07-17 00:00:00.000
43967	8	2011-07-11 00:00:00.000	2011-07-23 00:00:00.000	2011-07-18 00:00:00.000	5	1	SO43967	NULL	10-4030-028040	28040	NULL	1	25586	25586	1	3376	1030228Vi17779	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	A41C48B7-1A09-4772-90A8-23A1CB6CAD9A	2011-07-18 00:00:00.000
43968	8	2011-07-11 00:00:00.000	2011-07-23 00:00:00.000	2011-07-18 00:00:00.000	5	1	SO43968	NULL	10-4030-028067	28067	NULL	4	28431	28431	1	18833	331890Vi97844	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	72ADB7F0-3729-4017-B943-5B59B3CF0611	2011-07-18 00:00:00.000
43969	8	2011-07-11 00:00:00.000	2011-07-23 00:00:00.000	2011-07-18 00:00:00.000	5	1	SO43969	NULL	10-4030-028071	28071	NULL	4	21890	21890	1	5284	1231893Vi27632	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	C4317075-E3CA-496C-9CEA-52E68EAE1ABC	2011-07-18 00:00:00.000
43970	8	2011-07-11 00:00:00.000	2011-07-23 00:00:00.000	2011-07-18 00:00:00.000	5	1	SO43970	NULL	10-4030-016684	16684	NULL	9	29208	29208	1	NULL	NULL	535	3578.27	286.2616	89.4568	3953.9884	NULL	E824DB08-43DC-4281-AC8D-AFB1196E07F0	2011-07-18 00:00:00.000
43971	8	2011-07-11 00:00:00.000	2011-07-23 00:00:00.000	2011-07-18 00:00:00.000	5	1	SO43971	NULL	10-4030-016657	16657	NULL	9	13844	13844	1	9820	1034640Vi50592	535	3578.27	286.2616	89.4568	3953.9884	NULL	5459DD34-EBE2-478B-84F0-B55F08235123	2011-07-18 00:00:00.000
43972	8	2011-07-12 00:00:00.000	2011-07-24 00:00:00.000	2011-07-19 00:00:00.000	5	1	SO43972	NULL	10-4030-021939	21939	NULL	6	25027	25027	1	2888	630220Vi15048	550	3578.27	286.2616	89.4568	3953.9884	NULL	8C6E3938-E12F-421A-928E-4D8490CC5AD7	2011-07-19 00:00:00.000
43973	8	2011-07-12 00:00:00.000	2011-07-24 00:00:00.000	2011-07-19 00:00:00.000	5	1	SO43973	NULL	10-4030-028039	28039	NULL	4	13444	13444	1	4947	930227Vi25968	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	EECD1B6E-5167-4293-BC7D-EEBD20EA57B0	2011-07-19 00:00:00.000
43974	8	2011-07-12 00:00:00.000	2011-07-24 00:00:00.000	2011-07-19 00:00:00.000	5	1	SO43974	NULL	10-4030-013687	13687	NULL	10	25873	25873	1	18889	331022Vi98154	555	3578.27	286.2616	89.4568	3953.9884	NULL	1DF428ED-4B75-49E6-BD8D-84F7404F9496	2011-07-19 00:00:00.000
43975	8	2011-07-12 00:00:00.000	2011-07-24 00:00:00.000	2011-07-19 00:00:00.000	5	1	SO43975	NULL	10-4030-013540	13540	NULL	8	24395	24395	1	4964	1031135Vi26030	552	3578.27	286.2616	89.4568	3953.9884	NULL	E174D511-5800-4928-AD70-57F6AEB0A54C	2011-07-19 00:00:00.000
43976	8	2011-07-12 00:00:00.000	2011-07-24 00:00:00.000	2011-07-19 00:00:00.000	5	1	SO43976	NULL	10-4030-028063	28063	NULL	4	18656	18656	1	3080	1231886Vi16221	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	6785892C-AFB2-4177-813B-6B07628669F1	2011-07-19 00:00:00.000
43977	8	2011-07-12 00:00:00.000	2011-07-24 00:00:00.000	2011-07-19 00:00:00.000	5	1	SO43977	NULL	10-4030-016703	16703	NULL	9	25353	25353	1	6914	334547Vi35999	548	3578.27	286.2616	89.4568	3953.9884	NULL	4C3702D6-5ADE-4BBC-9128-F4E8060A71A8	2011-07-19 00:00:00.000
43978	8	2011-07-13 00:00:00.000	2011-07-25 00:00:00.000	2011-07-20 00:00:00.000	5	1	SO43978	NULL	10-4030-028030	28030	NULL	1	25351	25351	1	12614	1230223Vi65238	NULL	3578.27	286.2616	89.4568	3953.9884	NULL	BFEFBBC9-DDF7-4B78-8EE0-43EC36E57901	2011-07-20 00:00:00.000
43979	8	2011-07-13 00:00:00.000	2011-07-25 00:00:00.000	2011-07-20 00:00:00.000	5	1	SO43979	NULL	10-4030-014576	14576	NULL	1	12682	12682	1	1937	733800Vi10105	NULL	699.0982	55.9279	17.4775	772.5036	NULL	5099317F-D53C-4BD7-AEAC-7DF352AD2E23	2011-07-20 00:00:00.000
43980	8	2011-07-13 00:00:00.000	2011-07-25 00:00:00.000	2011-07-20 00:00:00.000	5	1	SO43980	NULL	10-4030-011048	11048	NULL	9	22583	22583	1	17271	634123Vi89664	561	3374.99	269.9992	84.3748	3729.364	NULL	201BF2FC-298F-4CAB-969C-735025222E50	2011-07-20 00:00:00.000
43981	8	2011-07-13 00:00:00.000	2011-07-25 00:00:00.000	2011-07-20 00:00:00.000	5	1	SO43981	NULL	10-4030-016664	16664	NULL	9	18948	18948	1	14104	734535Vi73154	561	3578.27	286.2616	89.4568	3953.9884	NULL	3C0C3685-CB0E-4D58-BB41-A1280290F054	2011-07-20 00:00:00.000
